Event	FinalPlacement	CPTPoint	PlayerId
EVO Japan 2025	385	0	1521954
EVO Japan 2025	385	0	3676428
EVO Japan 2025	385	0	3731659
EVO Japan 2025	385	0	566583
EVO Japan 2025	385	0	2238194
EVO Japan 2025	385	0	4503130
EVO Japan 2025	385	0	4199853
EVO Japan 2025	385	0	327771
EVO Japan 2025	385	0	569673
EVO Japan 2025	385	0	327752
EVO Japan 2025	385	0	4316601
EVO Japan 2025	385	0	1298994
EVO Japan 2025	385	0	3927596
EVO Japan 2025	385	0	4514347
EVO Japan 2025	385	0	1865117
EVO Japan 2025	385	0	3923909
EVO Japan 2025	385	0	2981756
EVO Japan 2025	385	0	2108306
EVO Japan 2025	385	0	3571995
EVO Japan 2025	385	0	4528674
EVO Japan 2025	385	0	2013731
EVO Japan 2025	385	0	3857933
EVO Japan 2025	385	0	1292047
EVO Japan 2025	385	0	339659
EVO Japan 2025	385	0	3242667
EVO Japan 2025	385	0	3516527
EVO Japan 2025	385	0	556364
EVO Japan 2025	385	0	2840382
EVO Japan 2025	385	0	2164198
EVO Japan 2025	385	0	567726
EVO Japan 2025	385	0	1046377
EVO Japan 2025	385	0	1386261
EVO Japan 2025	385	0	3955872
EVO Japan 2025	385	0	3603732
EVO Japan 2025	385	0	1500670
EVO Japan 2025	385	0	4105486
EVO Japan 2025	385	0	3558700
EVO Japan 2025	385	0	3933256
EVO Japan 2025	385	0	1635682
EVO Japan 2025	385	0	3136218
EVO Japan 2025	385	0	3630597
EVO Japan 2025	385	0	3923971
EVO Japan 2025	385	0	844460
EVO Japan 2025	385	0	559828
EVO Japan 2025	385	0	3900539
EVO Japan 2025	385	0	504315
EVO Japan 2025	385	0	4344888
EVO Japan 2025	385	0	1126428
EVO Japan 2025	385	0	3693043
EVO Japan 2025	385	0	368368
EVO Japan 2025	385	0	338206
EVO Japan 2025	385	0	3768053
EVO Japan 2025	385	0	4438825
EVO Japan 2025	385	0	3705249
EVO Japan 2025	385	0	4613740
EVO Japan 2025	385	0	4617113
EVO Japan 2025	385	0	3296026
EVO Japan 2025	385	0	3920401
EVO Japan 2025	385	0	3120359
EVO Japan 2025	385	0	4636899
EVO Japan 2025	385	0	4638377
EVO Japan 2025	385	0	3565690
EVO Japan 2025	385	0	3258970
EVO Japan 2025	385	0	563231
EVO Japan 2025	385	0	4640166
EVO Japan 2025	385	0	4630169
EVO Japan 2025	385	0	4640192
EVO Japan 2025	385	0	570603
EVO Japan 2025	385	0	3562186
EVO Japan 2025	385	0	559196
EVO Japan 2025	385	0	3682354
EVO Japan 2025	385	0	3940618
EVO Japan 2025	385	0	4415023
EVO Japan 2025	385	0	2047426
EVO Japan 2025	385	0	1902433
EVO Japan 2025	385	0	4517560
EVO Japan 2025	385	0	4643455
EVO Japan 2025	385	0	2898161
EVO Japan 2025	385	0	4278189
EVO Japan 2025	385	0	4652614
EVO Japan 2025	385	0	3626824
EVO Japan 2025	385	0	3778023
EVO Japan 2025	385	0	1637256
EVO Japan 2025	385	0	2709332
EVO Japan 2025	385	0	4660833
EVO Japan 2025	385	0	4609895
EVO Japan 2025	385	0	2078179
EVO Japan 2025	385	0	2248708
EVO Japan 2025	385	0	3177367
EVO Japan 2025	385	0	67428
EVO Japan 2025	385	0	4320111
EVO Japan 2025	385	0	3585634
EVO Japan 2025	385	0	4645577
EVO Japan 2025	385	0	4382439
EVO Japan 2025	385	0	570031
EVO Japan 2025	385	0	4666762
EVO Japan 2025	385	0	3598088
EVO Japan 2025	385	0	3884547
EVO Japan 2025	385	0	4667946
EVO Japan 2025	385	0	566290
EVO Japan 2025	385	0	1676994
EVO Japan 2025	385	0	4630543
EVO Japan 2025	385	0	570731
EVO Japan 2025	385	0	4650601
EVO Japan 2025	385	0	4668434
EVO Japan 2025	385	0	3673585
EVO Japan 2025	385	0	2351088
EVO Japan 2025	385	0	570247
EVO Japan 2025	385	0	566018
EVO Japan 2025	385	0	766329
EVO Japan 2025	385	0	4669204
EVO Japan 2025	385	0	4669232
EVO Japan 2025	385	0	51204
EVO Japan 2025	385	0	3758790
EVO Japan 2025	385	0	4643166
EVO Japan 2025	385	0	570303
EVO Japan 2025	385	0	3296337
EVO Japan 2025	385	0	557541
EVO Japan 2025	385	0	3768736
EVO Japan 2025	513	0	2679938
EVO Japan 2025	513	0	2494658
EVO Japan 2025	513	0	3945082
EVO Japan 2025	513	0	4231056
EVO Japan 2025	513	0	3860194
EVO Japan 2025	513	0	3793817
EVO Japan 2025	513	0	4452328
EVO Japan 2025	513	0	3941013
EVO Japan 2025	513	0	2426057
EVO Japan 2025	513	0	2979115
EVO Japan 2025	513	0	1610032
EVO Japan 2025	513	0	4276400
EVO Japan 2025	513	0	3904054
EVO Japan 2025	513	0	3915873
EVO Japan 2025	513	0	2896253
EVO Japan 2025	513	0	3137796
EVO Japan 2025	513	0	4465677
EVO Japan 2025	513	0	3755736
EVO Japan 2025	513	0	4479198
EVO Japan 2025	513	0	3609472
EVO Japan 2025	513	0	3629114
EVO Japan 2025	513	0	4306782
EVO Japan 2025	513	0	4497865
EVO Japan 2025	513	0	323524
EVO Japan 2025	513	0	3678693
EVO Japan 2025	513	0	360353
EVO Japan 2025	513	0	4507059
EVO Japan 2025	513	0	3565911
EVO Japan 2025	513	0	4508825
EVO Japan 2025	513	0	4502227
EVO Japan 2025	513	0	331900
EVO Japan 2025	513	0	2656492
EVO Japan 2025	513	0	4514248
EVO Japan 2025	513	0	4366047
EVO Japan 2025	513	0	3827166
EVO Japan 2025	513	0	3705351
EVO Japan 2025	513	0	3562746
EVO Japan 2025	513	0	3776691
EVO Japan 2025	513	0	4501095
EVO Japan 2025	513	0	3705119
EVO Japan 2025	513	0	3578963
EVO Japan 2025	513	0	4520419
EVO Japan 2025	513	0	4197551
EVO Japan 2025	513	0	172265
EVO Japan 2025	513	0	4521922
EVO Japan 2025	513	0	4523190
EVO Japan 2025	513	0	1250282
EVO Japan 2025	513	0	509168
EVO Japan 2025	513	0	4524259
EVO Japan 2025	513	0	4524581
EVO Japan 2025	513	0	4524914
EVO Japan 2025	513	0	4525550
EVO Japan 2025	513	0	3938728
EVO Japan 2025	513	0	4227231
EVO Japan 2025	513	0	3562465
EVO Japan 2025	513	0	3906616
EVO Japan 2025	513	0	4528285
EVO Japan 2025	513	0	4528306
EVO Japan 2025	513	0	4366686
EVO Japan 2025	513	0	1100465
EVO Japan 2025	513	0	4529935
EVO Japan 2025	513	0	4365752
EVO Japan 2025	513	0	894065
EVO Japan 2025	513	0	3908865
EVO Japan 2025	513	0	3754515
EVO Japan 2025	513	0	4533770
EVO Japan 2025	513	0	4533976
EVO Japan 2025	513	0	3574898
EVO Japan 2025	513	0	3920450
EVO Japan 2025	513	0	484025
EVO Japan 2025	513	0	3858639
EVO Japan 2025	513	0	3296251
EVO Japan 2025	513	0	4534236
EVO Japan 2025	513	0	563209
EVO Japan 2025	513	0	3999961
EVO Japan 2025	513	0	514301
EVO Japan 2025	513	0	2739769
EVO Japan 2025	513	0	4143729
EVO Japan 2025	513	0	3280465
EVO Japan 2025	513	0	3924167
EVO Japan 2025	513	0	486811
EVO Japan 2025	513	0	1405358
EVO Japan 2025	513	0	3927174
EVO Japan 2025	513	0	3702700
EVO Japan 2025	513	0	4536099
EVO Japan 2025	513	0	3171131
EVO Japan 2025	513	0	4455205
EVO Japan 2025	513	0	3814433
EVO Japan 2025	513	0	3754358
EVO Japan 2025	513	0	3135973
EVO Japan 2025	513	0	3941197
EVO Japan 2025	513	0	2129622
EVO Japan 2025	513	0	1231263
EVO Japan 2025	513	0	569866
EVO Japan 2025	513	0	4529840
EVO Japan 2025	513	0	3812914
EVO Japan 2025	513	0	2752894
EVO Japan 2025	513	0	3135898
EVO Japan 2025	513	0	4545259
EVO Japan 2025	513	0	626153
EVO Japan 2025	513	0	568068
EVO Japan 2025	513	0	3773142
EVO Japan 2025	513	0	3279992
EVO Japan 2025	513	0	212351
EVO Japan 2025	513	0	2673843
EVO Japan 2025	513	0	4561704
EVO Japan 2025	513	0	3699511
EVO Japan 2025	513	0	3520037
EVO Japan 2025	513	0	1310471
EVO Japan 2025	513	0	3676626
EVO Japan 2025	513	0	3935651
EVO Japan 2025	513	0	864493
EVO Japan 2025	513	0	4480254
EVO Japan 2025	513	0	4563290
EVO Japan 2025	513	0	3768535
EVO Japan 2025	513	0	4568510
EVO Japan 2025	513	0	3768521
EVO Japan 2025	513	0	4573230
EVO Japan 2025	513	0	3936324
EVO Japan 2025	513	0	1570495
EVO Japan 2025	513	0	3923939
EVO Japan 2025	513	0	4585091
EVO Japan 2025	513	0	358569
EVO Japan 2025	513	0	4418402
EVO Japan 2025	513	0	3927444
EVO Japan 2025	513	0	1814426
EVO Japan 2025	513	0	3756074
EVO Japan 2025	513	0	4449390
EVO Japan 2025	513	0	4608344
EVO Japan 2025	513	0	383907
EVO Japan 2025	513	0	2992861
EVO Japan 2025	513	0	3927446
EVO Japan 2025	513	0	4612324
EVO Japan 2025	513	0	4613652
EVO Japan 2025	513	0	4613694
EVO Japan 2025	513	0	3904578
EVO Japan 2025	513	0	408940
EVO Japan 2025	513	0	3927531
EVO Japan 2025	513	0	3921976
EVO Japan 2025	513	0	4623276
EVO Japan 2025	513	0	4625113
EVO Japan 2025	513	0	4625123
EVO Japan 2025	513	0	3668067
EVO Japan 2025	513	0	4194321
EVO Japan 2025	513	0	4373944
EVO Japan 2025	513	0	4634419
EVO Japan 2025	513	0	4625103
EVO Japan 2025	513	0	3857845
EVO Japan 2025	513	0	3941822
EVO Japan 2025	513	0	3562396
EVO Japan 2025	513	0	3916065
EVO Japan 2025	513	0	4639975
EVO Japan 2025	513	0	3937595
EVO Japan 2025	513	0	3915379
EVO Japan 2025	513	0	3943655
EVO Japan 2025	513	0	1576002
EVO Japan 2025	513	0	1012015
EVO Japan 2025	513	0	512988
EVO Japan 2025	513	0	4640990
EVO Japan 2025	513	0	1923577
EVO Japan 2025	513	0	572515
EVO Japan 2025	513	0	3478561
EVO Japan 2025	513	0	4641314
EVO Japan 2025	513	0	4641414
EVO Japan 2025	513	0	66196
EVO Japan 2025	513	0	2808002
EVO Japan 2025	513	0	4327210
EVO Japan 2025	513	0	498871
EVO Japan 2025	513	0	3937575
EVO Japan 2025	513	0	3294859
EVO Japan 2025	513	0	1944753
EVO Japan 2025	513	0	314782
EVO Japan 2025	513	0	4073517
EVO Japan 2025	513	0	3562407
EVO Japan 2025	513	0	3935480
EVO Japan 2025	513	0	629749
EVO Japan 2025	513	0	211447
EVO Japan 2025	513	0	4654802
EVO Japan 2025	513	0	4654811
EVO Japan 2025	513	0	4657037
EVO Japan 2025	513	0	4615931
EVO Japan 2025	513	0	1231252
EVO Japan 2025	513	0	4658680
EVO Japan 2025	513	0	3957741
EVO Japan 2025	513	0	3095518
EVO Japan 2025	513	0	360664
EVO Japan 2025	513	0	4176748
EVO Japan 2025	513	0	520780
EVO Japan 2025	513	0	4350480
EVO Japan 2025	513	0	3187418
EVO Japan 2025	513	0	4660870
EVO Japan 2025	513	0	4334852
EVO Japan 2025	513	0	2753823
EVO Japan 2025	513	0	3265146
EVO Japan 2025	513	0	4662115
EVO Japan 2025	513	0	3502206
EVO Japan 2025	513	0	3984134
EVO Japan 2025	513	0	3971560
EVO Japan 2025	513	0	821076
EVO Japan 2025	513	0	566596
EVO Japan 2025	513	0	4385359
EVO Japan 2025	513	0	3229222
EVO Japan 2025	513	0	4194450
EVO Japan 2025	513	0	3342832
EVO Japan 2025	513	0	3433072
EVO Japan 2025	513	0	3925808
EVO Japan 2025	513	0	626061
EVO Japan 2025	513	0	4663898
EVO Japan 2025	513	0	4206606
EVO Japan 2025	513	0	566684
EVO Japan 2025	513	0	319526
EVO Japan 2025	513	0	4665392
EVO Japan 2025	513	0	4576428
EVO Japan 2025	513	0	4665535
EVO Japan 2025	513	0	395875
EVO Japan 2025	513	0	3940981
EVO Japan 2025	513	0	2300344
EVO Japan 2025	513	0	4209761
EVO Japan 2025	513	0	4666936
EVO Japan 2025	513	0	4643620
EVO Japan 2025	513	0	4667142
EVO Japan 2025	513	0	4397455
EVO Japan 2025	513	0	4667628
EVO Japan 2025	513	0	2360453
EVO Japan 2025	513	0	3426559
EVO Japan 2025	513	0	4667051
EVO Japan 2025	513	0	4668135
EVO Japan 2025	513	0	4654271
EVO Japan 2025	513	0	3931908
EVO Japan 2025	513	0	4668271
EVO Japan 2025	513	0	3290051
EVO Japan 2025	513	0	3986171
EVO Japan 2025	513	0	4314516
EVO Japan 2025	513	0	4654813
EVO Japan 2025	513	0	4668402
EVO Japan 2025	513	0	3937718
EVO Japan 2025	513	0	318181
EVO Japan 2025	513	0	4668417
EVO Japan 2025	513	0	4668620
EVO Japan 2025	513	0	3578764
EVO Japan 2025	513	0	4468337
EVO Japan 2025	513	0	1327393
EVO Japan 2025	513	0	2347518
EVO Japan 2025	513	0	4661248
EVO Japan 2025	513	0	4668992
EVO Japan 2025	513	0	4666947
EVO Japan 2025	513	0	4617124
EVO Japan 2025	513	0	4669183
EVO Japan 2025	513	0	4669177
EVO Japan 2025	513	0	4669304
EVO Japan 2025	513	0	3992857
EVO Japan 2025	513	0	3945395
EVO Japan 2025	513	0	3925581
EVO Japan 2025	513	0	4669925
EVO Japan 2025	513	0	4671184
EVO Japan 2025	513	0	171126
EVO Japan 2025	769	0	2013729
EVO Japan 2025	769	0	3142692
EVO Japan 2025	769	0	555533
EVO Japan 2025	769	0	3943611
EVO Japan 2025	769	0	3575710
EVO Japan 2025	769	0	3137730
EVO Japan 2025	769	0	505507
EVO Japan 2025	769	0	3927268
EVO Japan 2025	769	0	1571983
EVO Japan 2025	769	0	4452473
EVO Japan 2025	769	0	3265645
EVO Japan 2025	769	0	4453138
EVO Japan 2025	769	0	4208910
EVO Japan 2025	769	0	4453383
EVO Japan 2025	769	0	3769794
EVO Japan 2025	769	0	4453701
EVO Japan 2025	769	0	4400660
EVO Japan 2025	769	0	4456752
